nodes	id	label
http://www.disit.org/km4city/resource/Event_38653_79242874b15098b40cc06fbb12d64a3f	11037	"Film Festival"@it
http://www.disit.org/km4city/resource/Event_27339_fe38ba44a6d30a84913e83c9137f1168	8196	"News"@it
http://www.disit.org/km4city/resource/Event_29026_458bf46c46794f27dc32d3ee932d19d8	10573	"News"@it
http://www.disit.org/km4city/resource/Event_18710_52d1586d0f1cd66831418eafe5722446	750	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_38880_e64d4ac3ae9c907924777bc53e896285	10537	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_26739_1a4820babc019bbe3d2f910642cc5d26	6718	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_25333_4bdb0e04cfc7b031e4dc1503355dbe89	4502	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_26972_6fa83d9e45fea57bfa8663b303d98de9	7344	"Teatro"@it
http://www.disit.org/km4city/resource/Event_44594_396823b0e75c1f6b6cc547831cadde94	11212	"Sport &amp; Walking"@it
http://www.disit.org/km4city/resource/Event_24363_0fb2a56ae31427d381a598eb5ee806e8	2281	"Sport"@it
http://www.disit.org/km4city/resource/Event_24226_c18ab86aab5181e041c35ff0173ca4f2	2649	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_25633_639aca17fd4ac846eaa212a70cf2a1b7	7341	"Tradizioni popolari"@it
http://www.disit.org/km4city/resource/Event_26337_f04bc90756fa142a314e7933e8a1c782	5447	"Film festival"@it
http://www.disit.org/km4city/resource/Event_27773_1e42d1d24015cec70d922d4458cac3c2	7801	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_23360_2d0a379b46702b30f9b71dbcacddd63f	1713	"Artisti di strada"@it
http://www.disit.org/km4city/resource/Event_23840_87056f09edab32275f66cc7fa15bfbac	7095	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_28871_41f2f0e9ce47821788af99e96392f110	10374	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_26905_f1b8a7bda6f2b66c0629b7bed4a36b54	7104	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_22610_d75ecf9ac5b0463b83c19c4d278b8d08	337	"Film festival"@it
http://www.disit.org/km4city/resource/Event_28960_2eb9ff6dee6e8ab4e823b0304fc880fd	9979	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_26132_ad8dccff09a5a7fb688432ab8263630b	5620	"Teatro"@it
http://www.disit.org/km4city/resource/Event_26251_8527dfd421e5ecffa461c91fda2e3117	7201	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_22509_778f90f0d0889f70fd165d25bd3ce9e3	259	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_27280_4619f5b77f4954ab65937cbd7ced683c	10019	"Fiere, Mercati, Sagre"@it
http://www.disit.org/km4city/resource/Event_30662_55cf64e92f0d633dff8777383378ec08	11702	"Teatro"@it
http://www.disit.org/km4city/resource/Event_23385_976fd18de8e5598b44b761b06a734f48	1858	"Film festival"@it
http://www.disit.org/km4city/resource/Event_43485_aeac35319a0cfd33c2dc34944534d8aa	7622	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_18036_750e9dad1d2f33306095f5c4ead56e98	1494	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_26863_7be002d9a6faea1760bd26d841265364	6177	"Film festival"@it
http://www.disit.org/km4city/resource/Event_24492_b232ea4f76e59674dd04453d756f0950	3793	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_21696_cd7782e0eab7e9c7600625960db6dca2	2999	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_28907_a41e2cbd80f17b3d1db7d21badf6eca1	9964	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_18409_d9c22f89f5b3fe5b89ac307447dd3e12	1356	"News"@it
http://www.disit.org/km4city/resource/Event_11250_6e36f929715a0b2db05bdd0bbfa0fb13	11657	"Mostre"@it
http://www.disit.org/km4city/resource/Event_22661_6f18202b986f7a562d186e44c126af52	339	"News"@it
http://www.disit.org/km4city/resource/Event_22771_970ec1f70c212c65e6f114aacf01e6ac	7813	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_45427_dc6eb1745b9351feb69006647d238f30	11916	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_25223_7c2d7df542f8418661d0f896538c84f2	4386	"Film festival"@it
http://www.disit.org/km4city/resource/Event_27266_4d36a913293be581aee54d819768b4c7	5111	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_23406_daaa28525756f730879357100b3546be	2254	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_38391_f3fb857582cf1e8bfce57b7e1bb92507	10314	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_25928_1b99f3e4af7f21cd9c4cca9b27a0c643	5354	"Teatro"@it
http://www.disit.org/km4city/resource/Event_26087_8b318d57666e6312bcfc886ee86fb900	5591	"Mostre"@it
http://www.disit.org/km4city/resource/Event_38619_f6f302d90d887205ef59975c1ef1d751	10707	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_25497_3a3aabafac869051be0cbbbd05792377	4831	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_18433_e34e5eda6f2e94da2ac64888034811b8	1363	"Film festival"@it
http://www.disit.org/km4city/resource/Event_27343_f0cf2445dd99d1d083fca038acf2a296	7133	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_25432_5c62bb89dbe536febf82c9fbb8d6220e	3834	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_21696_1739583fdd2f40c3b297a9d2231e71fa	2895	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_27503_4ec523981599194228ccda5f9d167703	8923	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_28584_3f9b8c026175b2e6f4db687374236eaf	9836	"Mostre"@it
http://www.disit.org/km4city/resource/Event_38876_8b0da7d07d1c2efa2ec7d77a553f9070	10534	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_45455_2052497ed5d3e0ca5b5dbf386266f967	11238	"Teatro"@it
http://www.disit.org/km4city/resource/Event_27999_422f6a9d9bf27e91e41639917c8f77ba	9023	"Teatro"@it
http://www.disit.org/km4city/resource/Event_18439_6688854335fa40d30d68c9f17a448bdb	9853	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_28445_7a38cac33b1cf079bcff3a8bb90787ba	9813	"Teatro"@it
http://www.disit.org/km4city/resource/Event_26023_05eec975409b0b67196175cbf141ae30	6564	"Mostre"@it
http://www.disit.org/km4city/resource/Event_25359_32d483a8ca046d8c94e1d8d8811f0fa7	5160	"Film festival"@it
http://www.disit.org/km4city/resource/Event_24369_93f715628ac7debe2fb04c85ba0b5d73	2287	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_43435_fe2b945eb70d7e19c53f0a7855268350	6925	"Film Festival"@it
http://www.disit.org/km4city/resource/Event_24727_34ac69ad312e761944f00a9c50efedd6	4069	"Film festival"@it
http://www.disit.org/km4city/resource/Event_44544_3adc8cbe7314d4a87991ec52d652308e	11655	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_26580_928c7f8cd8b0c229f41376111ddd0f61	9172	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_32283_8a11b77dad9fb88dea0f0e7a657b1519	7530	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_27723_7548a903de35e76b720b1a46a5fd6a13	8013	"Teatro"@it
http://www.disit.org/km4city/resource/Event_38767_b54bc6bcbeda6243b3e45f43ce23aa1f	10812	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_24207_15a6b58e86888e0db302fce292295bdf	4145	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_22818_b034840cc452090aba3eac32a38283cb	2479	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_22585_a84c8c690786d1eb489613a8a5a4338e	294	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_28997_fae4df0c0af1d987731ccef3649ee199	10563	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_38425_191e82db88bdbaff2b530bd7afd2e691	9725	"Musica Classica, Opera E Balletto"@it
http://www.disit.org/km4city/resource/Event_28386_9d9e4e5305ef05ef0bfd5c0981cb7500	9313	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_25302_3ebf14d70b8a9cec3ba12486de59e97b	5158	"Teatro"@it
http://www.disit.org/km4city/resource/Event_18318_5aecb9643b141ca25dbe53063cdebf66	6428	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_24531_39f9d700f9042c28ae0923f60e3ed67e	4270	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_25563_10b9f7bb8244baf1bf0447348b90e82d	6521	"Teatro"@it
http://www.disit.org/km4city/resource/Event_17489_2bf7e23a074bb1e7c5cd3ceb3770cb0e	1301	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_25814_821bcf7bf3ad1af8960308d7d8968cd0	5867	"News"@it
http://www.disit.org/km4city/resource/Event_27651_9a9775869e5eed37b195008a139aaf1e	8957	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_25148_0c5a91a2a65eeef8ce4c23660498498b	3162	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_28106_a7545078d0b7a24a432fe018779e8abd	9257	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_28121_d67fad713335ed8c1a944b240722ba87	7511	"Film festival"@it
http://www.disit.org/km4city/resource/Event_38829_e2e5c15712d3012c8a678ab438a4a5f4	11134	"Film Festival"@it
http://www.disit.org/km4city/resource/Event_32291_8a1ef11c29b28c001eab804c34a1fa31	10502	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_26310_1a32f406d1c0d754b37bfe1c4976ff83	6451	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_25201_dab2a3ff5e1b22f55a0201c36641afce	4742	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_15548_44d340ffac93462dff4a359be26cd7c2	571	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_38511_56082d4874adf1a3e071f5f3428011a6	10438	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_27532_589291a017d54b97dc04041d758e975b	8248	"Teatro"@it
http://www.disit.org/km4city/resource/Event_17023_6f4acb53bbefda11a4f1a83ffbbe9df4	10010	"Mostre"@it
http://www.disit.org/km4city/resource/Event_43563_2368e9d76a5fb1c7ed0a76a3c0403ae8	11628	"Film Festival"@it
http://www.disit.org/km4city/resource/Event_26275_54add12ed6bba4f09cd0e527ad155f02	1189	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_43391_01eb68f4b1bcb589a18c7b3d3b6cea97	11543	"Teatro"@it
http://www.disit.org/km4city/resource/Event_28959_af16456839ec47ce7a86e65c9d061722	10556	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_26898_76b5eea00e22519575d2d0dee473bc7a	7074	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_26898_b1abe8f785dae1b7cc021500e157e13a	6859	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_27890_e8fb1648150757eed972dc27775140fc	9215	"Teatro"@it
http://www.disit.org/km4city/resource/Event_28119_5896dc2852e4b313c88cf4dafa749c5a	9034	"Film festival"@it
http://www.disit.org/km4city/resource/Event_18353_7e0925f6d20fa15c2b20d3d81884d367	898	"News"@it
http://www.disit.org/km4city/resource/Event_24658_45a991948255114fc18bd763914a6249	788	"Mostre"@it
http://www.disit.org/km4city/resource/Event_18318_dcd39bc32fcc8014e853875e9fe143af	7582	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_25490_37da9563e2cfe0ea95f42ba51b5fef42	4819	"Teatro"@it
http://www.disit.org/km4city/resource/Event_27755_6407a28ea050106ce27f7315bac80646	9234	"Teatro"@it
http://www.disit.org/km4city/resource/Event_38603_bcde5d619461687ef7ed4ed8ecfe14f9	10303	"Film Festival"@it
http://www.disit.org/km4city/resource/Event_26875_c4f5d0a6c0f1f3817bc3c04559f3e37b	6789	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_18058_18c4e36e15d32e6084131b6ba3cd3d7d	1496	"Tradizioni popolari"@it
http://www.disit.org/km4city/resource/Event_26769_43c78371d47ce2188dbdbb02ade70ade	7580	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_18128_abf624e3ebd251e7f0eb85f5006b0408	7769	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_27671_405c9dc027af0266338fc031470645d9	9144	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_18091_8b9afffedfaae332edccfa58862c2e74	1640	"Film festival"@it
http://www.disit.org/km4city/resource/Event_25571_33f0fce087cc7c71377982c9797ea80e	1146	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_26238_e78f1453e8eb21ffda5cdcbc8e2f281c	7235	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_27506_16b38c4918f98547dca95a65bcce04cf	8877	"Film festival"@it
http://www.disit.org/km4city/resource/Event_24557_9c38945da2c6bc1c55a2bd35dc84cb72	3367	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_22912_2cbe25bfa98954b4e46e96103f3ef365	2055	"Sport"@it
http://www.disit.org/km4city/resource/Event_28599_f055a4df6b196dd783652e4eef3047d8	9591	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_25257_53d77757230a2d0e876832973a54e198	4404	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_24926_0f7a42488f69d38d81004eaec4c1e74b	2779	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_24594_da1e54acd951fdf4c2551e473e33934f	4432	"Film festival"@it
http://www.disit.org/km4city/resource/Event_23878_aa4a1a0d906527988c7beda532d38c9e	3348	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_18814_4dda206180b9a15452710df694ef5401	1434	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_26242_ba9bff5c1b51722c84e35eede9e71402	1174	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24724_44457c9ba718fc606432239118262b58	2299	"Film festival"@it
http://www.disit.org/km4city/resource/Event_27980_fcae30eda17b32ef85164dadfd96bb6f	8320	"Film festival"@it
http://www.disit.org/km4city/resource/Event_24365_aba44aa4e148199cfc8612d895c337cf	3974	"Film festival"@it
http://www.disit.org/km4city/resource/Event_38551_05761edda6f6a63c92a271d7903d6f3c	7535	"Aperture Straordinarie, Visite Guidate"@it
http://www.disit.org/km4city/resource/Event_28568_3adc32b93a61daaa523cad099a1fcb27	9112	"Teatro"@it
http://www.disit.org/km4city/resource/Event_38275_f0415f8a0b812d92d16c51154afcceaa	9691	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_27481_2deca6cd67bd8b3b5ec3d218f4383641	8869	"News"@it
http://www.disit.org/km4city/resource/Event_28217_9ac20478ff162990c9e9044476ccad7a	8415	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_25851_631c20e6c42b97b28e50aad79e578426	5245	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_38682_ba259643478e381e3aeddfc5a7b311de	10808	"Teatro"@it
http://www.disit.org/km4city/resource/Event_38553_11b4549c32aa96a7dd62a10723c8eb3b	10293	"Film Festival"@it
http://www.disit.org/km4city/resource/Event_38824_bc02c349e7a5d7662ffae260a46e3c2b	10650	"Musica Rock, Jazz, Pop, Etnica"@it
http://www.disit.org/km4city/resource/Event_18865_6f972a024ccc3b8bf572b4661e841c7d	559	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_23859_d6f3a9124124c433971d13681fb4c6e2	25	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_22558_729a1cb6dcf276fe9c805e26aac68a34	269	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_28894_4fc5ce46610a05fd95a29f2435a5676d	7683	"News"@it
http://www.disit.org/km4city/resource/Event_26083_0e39db5e0490230383c7c9b87615fbc3	6217	"Teatro"@it
http://www.disit.org/km4city/resource/Event_25047_167c7785eab3886c33afb85d741cae34	4255	"Film festival"@it
http://www.disit.org/km4city/resource/Event_18318_565edd3cec0ac051bcbb017f4b6fe2d5	3393	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_18128_5ef8a0281425332cb8fd1d997a7f68dd	5658	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_24517_826893a0e7cf31798fa0f20379bea693	786	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_28935_0f232c6aed8616b0c3faaef82def79ee	8482	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_22252_ab1217fec4a64a81d3166707ceebbe81	2701	"Musica rock, jazz, pop, contemporanea"@it
http://www.disit.org/km4city/resource/Event_28998_aa33a9ba84a92b0aeab72227f7d8a4ee	10233	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_26127_5f2f6a5d619b95f48286d56412f9ab4b	3168	"Teatro"@it
http://www.disit.org/km4city/resource/Event_27086_ee8a9c3e6fec7fba0b8102fd0ccd2c33	7353	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_27853_6e0830118c9745d323e657444322cb96	9198	"Film festival"@it
http://www.disit.org/km4city/resource/Event_18731_fd4c578caea163ee3df7e6c6fe265d36	1679	"Film festival"@it
http://www.disit.org/km4city/resource/Event_18378_29adfffa0637e05e26bc0205fd346635	2012	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_27678_56bd75da2a33c2c8d4714182c0bd2028	9448	"Mostre"@it
http://www.disit.org/km4city/resource/Event_16869_d2e57d0434f487abcf66ae490811ac25	10858	"Teatro"@it
http://www.disit.org/km4city/resource/Event_22626_52375e8a897ac07f3e394cf344d9973f	2465	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_27372_2ec7c6aa908290a6c88a2ba07943e974	7444	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_28168_0b4465552d3c4001ef2fc885f62cbdf8	8751	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_25997_4922de949ada6ff373c238a37e0ae630	6496	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24434_89cb0d0999193bddcf38dce2800941de	460	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_45672_2d6629de0da8cffa7357631c34398344	11518	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_28320_e973ae36dd85c72e72b719ba3a76eb0f	9067	"Mostre"@it
http://www.disit.org/km4city/resource/Event_28130_256442f68b7515e209b1515c6a7a5fe1	2183	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_28016_e5f2a1ca5828b853b322b5a545de92db	7834	"Film festival"@it
http://www.disit.org/km4city/resource/Event_28357_8a5c669f0b04645f9eb758f0279abb75	9319	"Film festival"@it
http://www.disit.org/km4city/resource/Event_43473_a69f50c91f5ba707189d06f1fe63be2a	11566	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_17940_7abec48b35b22ec4d659387ded7ea9e1	1960	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_18269_553b239887a6644bb808d562712ef9ba	1661	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_38570_0b2cc81c9d75b83c9fea3cac9be380e7	10947	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_18196_b6e12d328d5050e48de69538deee4a9a	644	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_38402_9fe9f94262bdbafd43a7f658d8b3df54	10885	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_25471_86bab7597b86f211579e7548958b86dd	5192	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_28309_03dd58b41d1c984d3af5c3b39f0c024c	9066	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_27472_037a854835577f3a9cb3cb49a59b6ed4	5092	"Mostre"@it
http://www.disit.org/km4city/resource/Event_44652_f6ddf7a8a8441dbd077bc17f87d83441	11234	"Altri Eventi"@it
http://www.disit.org/km4city/resource/Event_23749_81151e0f4d1762c07c768b17d69673a6	3685	"Mostre"@it
http://www.disit.org/km4city/resource/Event_26948_0996ca95edcbd2cefd75fec3379c5643	6205	"Musica rock, jazz, pop, etnica"@it
http://www.disit.org/km4city/resource/Event_28554_32e811aacc77cbf57073b140145cb8f3	8439	"Mostre"@it
http://www.disit.org/km4city/resource/Event_27666_cc6be10f03cb640fc6a878afb88f75f0	9175	"News"@it
http://www.disit.org/km4city/resource/Event_33833_e96d23ca4fab3d55666f121df444b1d7	9673	"Fiere, Mercati, Sagre"@it
http://www.disit.org/km4city/resource/Event_27406_028f8f382755487565313e5e8960e5a0	5113	"Readings, Conferenze, Convegni"@it
http://www.disit.org/km4city/resource/Event_23498_f32318a9faf62daa0cc59db52547f882	3407	"Teatro"@it
http://www.disit.org/km4city/resource/Event_24439_65165815159ea86279b9ee2424d0023f	2667	"News"@it
http://www.disit.org/km4city/resource/Event_26304_20956b014f21fb3c04efad38dd39fdf8	6619	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_26817_c9a126ff4d73735ec2d5ae6a9dca5e2a	8715	"Film festival"@it
http://www.disit.org/km4city/resource/Event_32291_a257fdc6875c1dbba83671c843538645	10311	"Musica Classica, Opera e Balletto"@it
http://www.disit.org/km4city/resource/Event_18613_46b5398f8619d056cad7afe3514495ab	728	"Teatro"@it
http://www.disit.org/km4city/resource/Event_23665_a7f9acdc6f73fb698d1ba4626f0795bc	1751	"Fiere, mercati"@it
http://www.disit.org/km4city/resource/Event_18161_f63b3f3e6050120e4ec5208d4ee820a0	827	"Film festival"@it
http://www.disit.org/km4city/resource/Event_26615_5aad3e44128aa42525ad94230cb91d8b	6157	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_26920_14e361c05ec8bbcf48bf1215ebc21054	7363	"Film festival"@it
http://www.disit.org/km4city/resource/Event_24402_d24124471f962342464df2da1ff3186d	4034	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_23401_bf3ae153845d23689e813e5c602a7134	2246	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_25499_015c0a2d2f216569c1588b76d46d4707	4823	"Altri eventi"@it
http://www.disit.org/km4city/resource/Event_38811_4165e03fd0fda3881b8750a2342d3629	11124	"Musica Rock, Jazz, Pop, Etnica"@it
http://www.disit.org/km4city/resource/Event_17352_9e44f5aa1f8942e93844c71f60974a1d	1257	"Aperture straordinarie, visite guidate"@it
http://www.disit.org/km4city/resource/Event_24324_f0c62fb0c0a20344c705a349a8c70ad4	3754	"Musica classica, opera e balletto"@it
http://www.disit.org/km4city/resource/Event_27749_88e3df3f343872277f2833b68c682844	8275	"Teatro"@it
http://www.disit.org/km4city/resource/Event_28782_fed36a5ce4b51c09e06a9d61930dc3c9	9924	"News"@it
